,OrderID,CustomerName,Product,Quantity,UnitPrice,OrderDate,ShippingCost,CustomerID,CustomerEmail,Country,Membership,SignUpDate,LastOrderDate,TotalSpent,Customer Communication Log
845,659,Mary Taylor,Toy,1,905.5342171,20-10-2024,64.40813349,445,dealhunter5594@eshop.com,UK,Standard,21-03-2023,20-03-2024,2402.959607,2022-05-12: Inquiry about membership benefits; 2022-11-29: Request about delayed delivery
964,896,Michael Gonzalez,Bike,1,840.6976857,14-06-2025,43.3061643,677,buyer3986@shopworld.com,Australia,Standard,08-11-2023,07-11-2024,2398.954018,2022-12-29: Feedback regarding order status; 2022-12-30: Inquiry about delayed delivery
14,175,Linda Martin,Book,3,627.7432233,24-06-2023,15.86900852,477,marketfan9503@bestdeals.com,USA,Premium,22-04-2023,21-04-2024,2381.526601,2022-03-26: Request about payment issues; 2022-09-03: Request about membership benefits
13,8,Barbara Gonzalez,Shirt,1,499.9251034,08-01-2023,17.56692195,477,marketfan9503@bestdeals.com,USA,Premium,22-04-2023,21-04-2024,2381.526601,2022-03-26: Request about payment issues; 2022-09-03: Request about membership benefits
669,422,Barbara Anderson,Toy,2,902.6729657,26-02-2024,62.54230884,273,marketfan3745@eshop.com,Australia,Premium,30-09-2022,30-09-2023,2369.207116,2022-12-06: Inquiry regarding order status
670,961,Mary Gonzalez,Bike,1,328.4623512,18-08-2025,65.32458368,273,marketfan3745@eshop.com,Australia,Premium,30-09-2022,30-09-2023,2369.207116,2022-12-06: Inquiry regarding order status
560,328,Linda Davis,Bike,4,381.9152429,24-11-2023,26.87566088,98,dealhunter6345@bestdeals.com,Australia,Standard,08-04-2022,08-04-2023,2353.934337,2022-01-11: Inquiry about payment issues; 2022-01-23: Inquiry about membership benefits
211,103,Susan Martin,Bike,3,224.6527864,13-04-2023,43.84199504,375,buyer3402@shopworld.com,UK,Premium,10-01-2023,10-01-2024,2332.60627,2022-05-16: Feedback for more information on a product
966,900,Charles Brown,Shirt,1,499.9251034,18-06-2025,14.07416719,297,shopper2499@shopworld.com,Australia,Standard,24-10-2022,24-10-2023,2312.296287,2022-07-10: Feedback for more information on a product; 2022-02-15: Complaint about membership benefits
259,133,James Lopez,Book,1,82.58923139,13-05-2023,48.56886019,649,buyer5715@buyeasy.com,Germany,Premium,11-10-2023,10-10-2024,2307.721691,2022-03-22: Request about product availability; 2022-02-27: Request about payment issues
916,797,Karen Martin,Toy,4,157.1292668,07-03-2025,36.99985347,506,dealhunter1651@eshop.com,Canada,Premium,21-05-2023,20-05-2024,2289.523866,2022-12-26: Complaint about delayed delivery; 2022-11-17: Request about payment issues
703,475,Patricia Hernandez,Shirt,4,449.8060198,19-04-2024,16.96734108,93,buyer6721@shopworld.com,UK,VIP,03-04-2022,03-04-2023,2278.405176,2022-03-09: Complaint about membership benefits; 2022-01-23: Complaint for more information on a product
704,604,Mary Martinez,Book,3,122.8278343,26-08-2024,30.15285356,93,buyer6721@shopworld.com,UK,VIP,03-04-2022,03-04-2023,2278.405176,2022-03-09: Complaint about membership benefits; 2022-01-23: Complaint for more information on a product
732,510,Jessica Davis,Book,2,80.08487462,24-05-2024,57.69034453,230,shopper5686@shopworld.com,Germany,Premium,18-08-2022,18-08-2023,2268.606756,2022-09-20: Request about product availability; 2022-08-06: Complaint about membership benefits; 2022-02-20: Inquiry about payment issues
943,846,Elizabeth Garcia,Laptop,4,141.4883664,25-04-2025,57.86767481,511,marketfan7079@eshop.com,Canada,VIP,26-05-2023,25-05-2024,2260.98144,2022-10-11: Inquiry about product availability; 2022-04-11: Inquiry about payment issues; 2022-04-30: Complaint for more information on a product
661,409,Mary Moore,Laptop,2,352.1779606,13-02-2024,56.46490443,748,shopper9718@eshop.com,USA,VIP,18-01-2024,17-01-2025,2255.002505,2022-11-29: Feedback about membership benefits; 2022-10-20: Complaint about delayed delivery
496,278,David Rodriguez,Toy,2,507.7220337,05-10-2023,57.46206989,639,marketfan217@bestdeals.com,Australia,VIP,01-10-2023,30-09-2024,2254.085944,2022-10-24: Request regarding order status; 2022-12-19: Inquiry about delayed delivery; 2022-07-10: Inquiry about membership benefits
525,303,Richard Martinez,Book,1,332.4465427,30-10-2023,79.0358429,3,dealhunter6659@buyeasy.com,Australia,VIP,03-01-2022,03-01-2023,2253.084133,2022-10-29: Inquiry about product availability
543,794,Jennifer Anderson,Toy,2,872.2842394,04-03-2025,88.25109696,493,shopper4977@buyeasy.com,Australia,VIP,08-05-2023,07-05-2024,2219.649562,2022-12-24: Inquiry regarding order status; 2022-02-10: Inquiry regarding order status; 2022-10-31: Complaint about product availability
542,317,Elizabeth Moore,Bike,4,266.3302721,13-11-2023,53.55597571,493,shopper4977@buyeasy.com,Australia,VIP,08-05-2023,07-05-2024,2219.649562,2022-12-24: Inquiry regarding order status; 2022-02-10: Inquiry regarding order status; 2022-10-31: Complaint about product availability
601,360,Joseph Brown,Laptop,3,553.1511021,26-12-2023,53.51267688,157,buyer2977@buyeasy.com,Australia,Standard,06-06-2022,06-06-2023,2215.467782,2022-03-30: Complaint about payment issues; 2022-09-07: Request about payment issues; 2022-09-23: Complaint regarding order status
445,246,Charles Williams,Laptop,2,964.222243,03-09-2023,17.25207474,225,buyer3871@buyeasy.com,Canada,VIP,13-08-2022,13-08-2023,2184.335001,2022-06-14: Feedback about payment issues
446,486,Sarah Wilson,Book,1,315.2216995,30-04-2024,20.22411894,225,buyer3871@buyeasy.com,Canada,VIP,13-08-2022,13-08-2023,2184.335001,2022-06-14: Feedback about payment issues
447,687,James Jones,Book,2,184.6835551,17-11-2024,34.29275179,225,buyer3871@buyeasy.com,Canada,VIP,13-08-2022,13-08-2023,2184.335001,2022-06-14: Feedback about payment issues
905,895,Robert Martinez,Shirt,2,855.7702442,13-06-2025,36.31613579,737,invalid_email,Canada,Standard,07-01-2024,06-01-2025,2172.640917,2022-04-26: Feedback about payment issues
904,777,Robert Jones,Laptop,1,493.3231607,15-02-2025,26.5555164,737,invalid_email,Canada,Standard,07-01-2024,06-01-2025,2172.640917,2022-04-26: Feedback about payment issues
52,24,Jessica Miller,Toy,1,962.1217599,24-01-2023,11.44448443,581,dealhunter7867@eshop.com,Germany,VIP,04-08-2023,03-08-2024,2145.459852,2022-02-12: Request about delayed delivery; 2022-01-18: Complaint about delayed delivery; 2022-07-19: Complaint for more information on a product
899,766,Barbara Lopez,Bike,1,415.1580763,04-02-2025,63.66827421,640,dealhunter1743@bestdeals.com,USA,Standard,02-10-2023,01-10-2024,2143.607658,2022-11-14: Inquiry about delayed delivery
878,731,Thomas Miller,Bike,1,775.386225,31-12-2024,79.93693606,192,dealhunter5928@bestdeals.com,UK,Premium,11-07-2022,11-07-2023,2121.812974,2022-11-23: Feedback about delayed delivery
390,861,Robert Hernandez,Book,3,995.4933791,10-05-2025,38.13008538,471,marketfan2278@shopworld.com,USA,VIP,16-04-2023,15-04-2024,2120.36788,2022-03-17: Feedback about membership benefits; 2022-04-30: Request about product availability; 2022-11-19: Request about delayed delivery
389,208,Barbara Miller,Bike,2,556.1440451,27-07-2023,31.68914671,471,marketfan2278@shopworld.com,USA,VIP,16-04-2023,15-04-2024,2120.36788,2022-03-17: Feedback about membership benefits; 2022-04-30: Request about product availability; 2022-11-19: Request about delayed delivery
509,412,Linda Thomas,Book,3,499.9251034,16-02-2024,13.07796004,224,shopper1245@eshop.com,UK,Standard,12-08-2022,12-08-2023,2078.278013,2022-02-21: Complaint regarding order status; 2022-10-27: Feedback about product availability
510,783,Linda Moore,Laptop,2,385.4118391,21-02-2025,89.2481311,224,shopper1245@eshop.com,UK,Standard,12-08-2022,12-08-2023,2078.278013,2022-02-21: Complaint regarding order status; 2022-10-27: Feedback about product availability
508,290,Charles Jackson,Toy,3,222.4269851,17-10-2023,56.14706489,224,shopper1245@eshop.com,UK,Standard,12-08-2022,12-08-2023,2078.278013,2022-02-21: Complaint regarding order status; 2022-10-27: Feedback about product availability
631,554,James Williams,Laptop,3,891.5793754,07-07-2024,50.21959016,115,buyer9128@buyeasy.com,Canada,Standard,25-04-2022,25-04-2023,2071.888898,2022-12-08: Feedback about delayed delivery; 2022-05-10: Request about product availability; 2022-02-18: Complaint regarding order status
630,552,Charles Moore,Bike,2,476.0937886,05-07-2024,5.140668527,115,buyer9128@buyeasy.com,Canada,Standard,25-04-2022,25-04-2023,2071.888898,2022-12-08: Feedback about delayed delivery; 2022-05-10: Request about product availability; 2022-02-18: Complaint regarding order status
629,381,Linda Jackson,Book,3,439.4689464,16-01-2024,58.93628805,115,buyer9128@buyeasy.com,Canada,Standard,25-04-2022,25-04-2023,2071.888898,2022-12-08: Feedback about delayed delivery; 2022-05-10: Request about product availability; 2022-02-18: Complaint regarding order status
706,477,Robert Williams,Book,2,211.9961328,21-04-2024,22.26678555,326,buyer1871@buyeasy.com,UK,Standard,22-11-2022,22-11-2023,2054.52191,2022-04-28: Feedback about membership benefits
764,545,James Smith,Book,1,980.2279341,28-06-2024,52.88740894,124,buyer2942@shopworld.com,Canada,Standard,04-05-2022,04-05-2023,2043.129299,2022-03-16: Inquiry about membership benefits; 2022-11-04: Feedback about product availability; 2022-09-04: Complaint for more information on a product
775,557,Linda Miller,Laptop,1,500.6525804,10-07-2024,56.44585105,462,dealhunter399@eshop.com,Germany,VIP,07-04-2023,06-04-2024,2035.661303,2022-02-27: Inquiry about product availability; 2022-04-20: Request about membership benefits; 2022-05-20: Feedback regarding order status
713,483,John Martin,Shirt,2,951.3235411,27-04-2024,43.05491672,717,shopper1438@shopworld.com,UK,VIP,18-12-2023,17-12-2024,2034.886333,2022-06-24: Inquiry about product availability
850,761,James Martinez,Bike,2,499.9251034,30-01-2025,91.35312616,207,dealhunter5652@bestdeals.com,Australia,Standard,26-07-2022,26-07-2023,2033.256204,2022-12-31: Feedback about payment issues; 2022-09-26: Complaint for more information on a product; 2022-10-18: Complaint about membership benefits
849,671,Susan Jackson,Shirt,3,375.4250392,01-11-2024,99.38272621,207,dealhunter5652@bestdeals.com,Australia,Standard,26-07-2022,26-07-2023,2033.256204,2022-12-31: Feedback about payment issues; 2022-09-26: Complaint for more information on a product; 2022-10-18: Complaint about membership benefits
932,825,Elizabeth Smith,Bike,2,965.3772284,04-04-2025,29.47020055,43,dealhunter12@shopworld.com,Canada,VIP,12-02-2022,12-02-2023,2015.168285,2022-06-12: Request regarding order status; 2022-05-22: Inquiry about membership benefits; 2022-09-16: Complaint about product availability
451,250,Sarah Anderson,Laptop,4,624.7116938,07-09-2023,51.38606926,233,dealhunter1052@bestdeals.com,Canada,VIP,21-08-2022,21-08-2023,2013.14981,2022-10-04: Inquiry regarding order status; 2022-11-10: Inquiry about payment issues
453,885,Jennifer Lopez,Toy,1,499.9251034,03-06-2025,34.49046983,233,dealhunter1052@bestdeals.com,Canada,VIP,21-08-2022,21-08-2023,2013.14981,2022-10-04: Inquiry regarding order status; 2022-11-10: Inquiry about payment issues
452,841,Karen Moore,Book,4,105.1045386,20-04-2025,89.98502514,233,dealhunter1052@bestdeals.com,Canada,VIP,21-08-2022,21-08-2023,2013.14981,2022-10-04: Inquiry regarding order status; 2022-11-10: Inquiry about payment issues
341,176,Jennifer Williams,Bike,1,901.5091539,25-06-2023,89.98629166,405,marketfan9524@shopworld.com,UK,Premium,09-02-2023,09-02-2024,2008.460478,2022-12-06: Feedback about delayed delivery; 2022-12-10: Request regarding order status
342,951,Charles Miller,Book,4,756.8217403,08-08-2025,35.68254769,405,marketfan9524@shopworld.com,UK,Premium,09-02-2023,09-02-2024,2008.460478,2022-12-06: Feedback about delayed delivery; 2022-12-10: Request regarding order status
684,454,Michael Jones,Book,1,499.9251034,29-03-2024,40.19302873,147,marketfan3631@eshop.com,Canada,Premium,27-05-2022,27-05-2023,1978.358408,2022-05-12: Request about payment issues
340,173,Patricia Johnson,Book,2,115.7850599,22-06-2023,42.95078637,146,buyer9334@bestdeals.com,Canada,Premium,26-05-2022,26-05-2023,1976.994696,2022-10-25: Feedback for more information on a product; 2022-01-23: Feedback regarding order status; 2022-12-17: Complaint about membership benefits
132,56,Barbara Gonzalez,Book,2,499.9251034,25-02-2023,79.37177353,338,buyer2502@eshop.com,UK,Standard,04-12-2022,04-12-2023,1972.598673,2022-10-05: Complaint about payment issues
133,880,Joseph Smith,Bike,1,192.1691097,29-05-2025,40.6157943,338,buyer2502@eshop.com,UK,Standard,04-12-2022,04-12-2023,1972.598673,2022-10-05: Complaint about payment issues
580,340,Patricia Brown,Shirt,1,806.3247753,06-12-2023,71.60383456,307,buyer405@shopworld.com,Australia,Premium,03-11-2022,03-11-2023,1971.958871,2022-01-27: Feedback about payment issues
770,655,Barbara Taylor,Shirt,3,964.5206258,16-10-2024,54.48737147,122,buyer9816@eshop.com,Australia,Standard,02-05-2022,02-05-2023,1939.040446,2022-09-06: Feedback about payment issues; 2022-03-24: Complaint for more information on a product
769,549,Linda Moore,Book,1,59.76551687,02-07-2024,66.39587599,122,buyer9816@eshop.com,Australia,Standard,02-05-2022,02-05-2023,1939.040446,2022-09-06: Feedback about payment issues; 2022-03-24: Complaint for more information on a product
85,270,William Lopez,Book,2,206.0890446,27-09-2023,76.81570286,106,dealhunter6388@buyeasy.com,Germany,Standard,16-04-2022,16-04-2023,1894.217516,2022-12-08: Complaint about delayed delivery
84,37,Susan Davis,Shirt,2,163.1434094,06-02-2023,67.58463875,106,dealhunter6388@buyeasy.com,Germany,Standard,16-04-2022,16-04-2023,1894.217516,2022-12-08: Complaint about delayed delivery
977,934,Linda Wilson,Bike,4,499.9251034,22-07-2025,24.69874253,90,shopper9039@shopworld.com,Canada,Standard,31-03-2022,31-03-2023,1887.817468,2022-03-24: Request about product availability; 2022-03-06: Inquiry regarding order status; 2022-12-30: Inquiry about product availability
198,118,William Wilson,Bike,4,807.4589158,28-04-2023,96.84431587,546,buyer1106@buyeasy.com,UK,VIP,30-06-2023,29-06-2024,1886.42351,2022-07-05: Feedback about payment issues; 2022-12-29: Request regarding order status
197,95,Linda Johnson,Toy,2,171.0312283,05-04-2023,91.87257643,546,buyer1106@buyeasy.com,UK,VIP,30-06-2023,29-06-2024,1886.42351,2022-07-05: Feedback about payment issues; 2022-12-29: Request regarding order status
160,76,Joseph Johnson,Laptop,1,280.1706229,17-03-2023,77.65697239,567,buyer5564@buyeasy.com,Canada,Premium,21-07-2023,20-07-2024,1864.331355,2022-07-31: Feedback about payment issues; 2022-10-01: Feedback about payment issues
779,563,Jessica Davis,Book,4,494.8346213,16-07-2024,29.82463529,303,shopper7723@bestdeals.com,Germany,Premium,30-10-2022,30-10-2023,1851.009246,2022-09-02: Request for more information on a product; 2022-06-06: Complaint for more information on a product
971,919,Mary Garcia,Shirt,2,103.575102,07-07-2025,39.28936992,79,dealhunter6754@eshop.com,Australia,Standard,20-03-2022,20-03-2023,1820.925644,2022-08-23: Feedback for more information on a product; 2022-04-08: Inquiry about product availability; 2022-02-10: Request regarding order status
370,194,Elizabeth Johnson,Book,4,164.2246863,13-07-2023,33.25583279,306,dealhunter4175@shopworld.com,USA,VIP,02-11-2022,02-11-2023,1788.320541,2022-09-18: Complaint about delayed delivery; 2022-03-15: Complaint regarding order status; 2022-11-27: Request for more information on a product
752,534,Jennifer Hernandez,Shirt,2,868.1899256,17-06-2024,23.87485077,624,marketfan9529@buyeasy.com,Germany,Standard,16-09-2023,15-09-2024,1762.545355,2022-08-22: Inquiry regarding order status; 2022-06-03: Request for more information on a product; 2022-06-26: Inquiry for more information on a product
258,424,Jennifer Gonzalez,Bike,3,933.3705758,28-02-2024,45.37027883,241,shopper7967@buyeasy.com,Canada,Premium,29-08-2022,29-08-2023,1751.847063,2022-06-13: Inquiry about membership benefits; 2022-11-16: Complaint about membership benefits
257,130,Charles Martinez,Toy,4,872.137946,10-05-2023,17.49992748,241,shopper7967@buyeasy.com,Canada,Premium,29-08-2022,29-08-2023,1751.847063,2022-06-13: Inquiry about membership benefits; 2022-11-16: Complaint about membership benefits
588,897,Sarah Hernandez,Book,2,725.4852301,15-06-2025,7.464121173,36,buyer9672@buyeasy.com,Germany,Premium,05-02-2022,05-02-2023,1730.993655,2022-04-08: Request regarding order status
587,347,Jessica Moore,Laptop,4,168.1905452,13-12-2023,33.35707619,36,buyer9672@buyeasy.com,Germany,Premium,05-02-2022,05-02-2023,1730.993655,2022-04-08: Request regarding order status
800,957,Mary Taylor,Shirt,2,747.8746489,14-08-2025,85.72722115,428,dealhunter9497@shopworld.com,USA,Premium,04-03-2023,03-03-2024,1715.121292,2022-03-13: Feedback about delayed delivery; 2022-10-13: Complaint about product availability
799,595,John Gonzalez,Book,4,707.1260941,17-08-2024,93.90883742,428,dealhunter9497@shopworld.com,USA,Premium,04-03-2023,03-03-2024,1715.121292,2022-03-13: Feedback about delayed delivery; 2022-10-13: Complaint about product availability
729,620,Jennifer Jones,Laptop,3,661.9058531,11-09-2024,40.71019944,103,marketfan154@bestdeals.com,Germany,Premium,13-04-2022,13-04-2023,1711.609676,2022-03-03: Complaint for more information on a product; 2022-11-01: Feedback about membership benefits; 2022-10-01: Inquiry for more information on a product
728,499,Elizabeth Lopez,Shirt,2,323.0808918,13-05-2024,77.04041,103,marketfan154@bestdeals.com,Germany,Premium,13-04-2022,13-04-2023,1711.609676,2022-03-03: Complaint for more information on a product; 2022-11-01: Feedback about membership benefits; 2022-10-01: Inquiry for more information on a product
274,858,Patricia Hernandez,Toy,4,891.7471526,07-05-2025,28.67543246,598,invalid_email,Germany,Premium,21-08-2023,20-08-2024,1677.761735,2022-10-19: Complaint regarding order status; 2022-10-12: Complaint for more information on a product
273,140,Barbara Martin,Book,3,114.2762868,20-05-2023,42.65012707,598,invalid_email,Germany,Premium,21-08-2023,20-08-2024,1677.761735,2022-10-19: Complaint regarding order status; 2022-10-12: Complaint for more information on a product
758,540,John Miller,Shirt,2,483.0307355,23-06-2024,5.205507257,492,buyer8153@buyeasy.com,Germany,Standard,07-05-2023,06-05-2024,1674.449999,2022-11-02: Complaint about payment issues; 2022-07-12: Complaint about payment issues
643,392,David Brown,Book,1,396.9583742,27-01-2024,76.48837779,540,dealhunter9918@bestdeals.com,USA,VIP,24-06-2023,23-06-2024,1644.436241,2022-12-15: Inquiry regarding order status
386,205,Robert Johnson,Toy,4,130.8949218,24-07-2023,77.09062879,435,shopper1654@buyeasy.com,USA,Standard,11-03-2023,10-03-2024,1636.143663,2022-08-01: Complaint about product availability; 2022-07-29: Request for more information on a product; 2022-12-14: Request about payment issues
328,635,Michael Jackson,Laptop,4,760.3393278,26-09-2024,9.386242096,768,marketfan4573@bestdeals.com,UK,Premium,07-02-2024,06-02-2025,1612.535308,2022-04-23: Inquiry regarding order status; 2022-07-23: Complaint for more information on a product
327,365,Charles Thomas,Shirt,2,655.9280789,31-12-2023,61.4671767,768,marketfan4573@bestdeals.com,UK,Premium,07-02-2024,06-02-2025,1612.535308,2022-04-23: Inquiry regarding order status; 2022-07-23: Complaint for more information on a product
326,167,Linda Martin,Bike,1,540.0297787,16-06-2023,27.50596547,768,marketfan4573@bestdeals.com,UK,Premium,07-02-2024,06-02-2025,1612.535308,2022-04-23: Inquiry regarding order status; 2022-07-23: Complaint for more information on a product
658,588,Barbara Anderson,Shirt,3,627.2494226,10-08-2024,40.09179705,212,buyer3382@eshop.com,UK,Standard,31-07-2022,31-07-2023,1596.760472,2022-09-30: Inquiry for more information on a product; 2022-07-29: Feedback for more information on a product; 2022-12-21: Inquiry about delayed delivery
657,533,Sarah Martin,Toy,1,447.5962188,16-06-2024,69.86418298,212,buyer3382@eshop.com,UK,Standard,31-07-2022,31-07-2023,1596.760472,2022-09-30: Inquiry for more information on a product; 2022-07-29: Feedback for more information on a product; 2022-12-21: Inquiry about delayed delivery
656,406,Richard Anderson,Shirt,3,247.9170132,10-02-2024,94.22058664,212,buyer3382@eshop.com,UK,Standard,31-07-2022,31-07-2023,1596.760472,2022-09-30: Inquiry for more information on a product; 2022-07-29: Feedback for more information on a product; 2022-12-21: Inquiry about delayed delivery
659,774,Richard Brown,Laptop,1,83.95432738,12-02-2025,26.00017875,212,buyer3382@eshop.com,UK,Standard,31-07-2022,31-07-2023,1596.760472,2022-09-30: Inquiry for more information on a product; 2022-07-29: Feedback for more information on a product; 2022-12-21: Inquiry about delayed delivery
102,428,James Williams,Bike,2,145.0251529,03-03-2024,80.73260755,670,marketfan1777@eshop.com,Germany,Standard,01-11-2023,31-10-2024,1592.061439,2022-12-05: Request for more information on a product
101,247,David Martinez,Book,3,140.4962022,04-09-2023,80.48605382,670,marketfan1777@eshop.com,Germany,Standard,01-11-2023,31-10-2024,1592.061439,2022-12-05: Request for more information on a product
100,43,Robert Rodriguez,Book,2,36.8687771,12-02-2023,97.1565324,670,marketfan1777@eshop.com,Germany,Standard,01-11-2023,31-10-2024,1592.061439,2022-12-05: Request for more information on a product
152,70,William Wilson,Book,3,290.0082585,11-03-2023,9.243758953,387,dealhunter5546@shopworld.com,Australia,VIP,22-01-2023,22-01-2024,1538.769469,2022-07-16: Feedback about product availability; 2022-02-07: Inquiry about product availability
493,694,Joseph Moore,Shirt,1,879.45811,24-11-2024,49.07362792,293,shopper4641@buyeasy.com,USA,VIP,20-10-2022,20-10-2023,1525.593223,2022-02-05: Complaint for more information on a product; 2022-09-19: Inquiry about membership benefits; 2022-05-04: Complaint about delayed delivery
491,276,John Jackson,Toy,1,729.3257382,03-10-2023,52.75562525,293,shopper4641@buyeasy.com,USA,VIP,20-10-2022,20-10-2023,1525.593223,2022-02-05: Complaint for more information on a product; 2022-09-19: Inquiry about membership benefits; 2022-05-04: Complaint about delayed delivery
492,344,Thomas Gonzalez,Book,2,634.3710101,10-12-2023,23.14135396,293,shopper4641@buyeasy.com,USA,VIP,20-10-2022,20-10-2023,1525.593223,2022-02-05: Complaint for more information on a product; 2022-09-19: Inquiry about membership benefits; 2022-05-04: Complaint about delayed delivery
494,721,Mary Martinez,Book,3,499.9251034,21-12-2024,77.29916794,293,shopper4641@buyeasy.com,USA,VIP,20-10-2022,20-10-2023,1525.593223,2022-02-05: Complaint for more information on a product; 2022-09-19: Inquiry about membership benefits; 2022-05-04: Complaint about delayed delivery
347,639,Linda Smith,Shirt,2,937.4486637,30-09-2024,54.3036827,187,shopper9155@eshop.com,USA,Premium,06-07-2022,06-07-2023,1520.78988,2022-09-07: Inquiry for more information on a product; 2022-09-19: Request about delayed delivery
346,181,William Moore,Laptop,3,600.7260687,30-06-2023,28.08204272,187,shopper9155@eshop.com,USA,Premium,06-07-2022,06-07-2023,1520.78988,2022-09-07: Inquiry for more information on a product; 2022-09-19: Request about delayed delivery
192,812,Thomas Anderson,Laptop,2,456.7612393,22-03-2025,80.38382051,77,marketfan1487@eshop.com,USA,VIP,18-03-2022,18-03-2023,1499.703943,2022-09-07: Request for more information on a product; 2022-09-19: Feedback about payment issues
191,89,Patricia Jones,Bike,2,136.6678515,30-03-2023,90.95371105,77,marketfan1487@eshop.com,USA,VIP,18-03-2022,18-03-2023,1499.703943,2022-09-07: Request for more information on a product; 2022-09-19: Feedback about payment issues
734,513,Richard Moore,Shirt,3,834.483194,27-05-2024,32.62873531,238,shopper9570@eshop.com,USA,Standard,26-08-2022,26-08-2023,1482.297929,2022-06-11: Feedback regarding order status
852,966,Sarah Lopez,Book,4,515.6379112,23-08-2025,48.20014528,258,marketfan9635@shopworld.com,Germany,Premium,15-09-2022,15-09-2023,1460.764523,2022-05-18: Request regarding order status; 2022-08-26: Feedback regarding order status
851,674,Mary Hernandez,Shirt,1,353.0962091,04-11-2024,11.92772361,258,marketfan9635@shopworld.com,Germany,Premium,15-09-2022,15-09-2023,1460.764523,2022-05-18: Request regarding order status; 2022-08-26: Feedback regarding order status
982,944,Charles Davis,Laptop,3,23.71285923,01-08-2025,45.14212209,683,buyer7629@buyeasy.com,Germany,Premium,14-11-2023,13-11-2024,1424.260167,2022-08-27: Request about membership benefits; 2022-03-24: Complaint about product availability; 2022-04-21: Request regarding order status
524,351,Michael Jones,Laptop,2,507.4904619,17-12-2023,21.7802238,32,buyer7457@shopworld.com,Australia,VIP,01-02-2022,01-02-2023,1422.219883,2022-09-20: Request about payment issues; 2022-03-29: Complaint regarding order status; 2022-04-06: Feedback about product availability
523,302,John Gonzalez,Laptop,1,367.0597207,29-10-2023,92.1802815,32,buyer7457@shopworld.com,Australia,VIP,01-02-2022,01-02-2023,1422.219883,2022-09-20: Request about payment issues; 2022-03-29: Complaint regarding order status; 2022-04-06: Feedback about product availability
915,796,Karen Smith,Laptop,2,461.2014745,06-03-2025,37.87434582,747,marketfan616@bestdeals.com,Canada,Premium,17-01-2024,16-01-2025,1363.503936,2022-05-06: Feedback about delayed delivery
263,135,James Martinez,Book,3,759.7740568,15-05-2023,64.85842987,650,shopper6450@eshop.com,Canada,Standard,12-10-2023,11-10-2024,1336.363846,2022-04-17: Complaint for more information on a product; 2022-03-15: Request regarding order status; 2022-09-28: Inquiry regarding order status
569,523,James Gonzalez,Bike,4,990.5525652,06-06-2024,24.89009696,256,dealhunter3241@buyeasy.com,Australia,VIP,13-09-2022,13-09-2023,1328.229621,2022-09-20: Complaint about membership benefits; 2022-01-12: Inquiry about payment issues
568,332,Jennifer Martinez,Book,3,893.9849011,28-11-2023,99.72534692,256,dealhunter3241@buyeasy.com,Australia,VIP,13-09-2022,13-09-2023,1328.229621,2022-09-20: Complaint about membership benefits; 2022-01-12: Inquiry about payment issues
570,903,Sarah Anderson,Bike,3,687.4244639,21-06-2025,78.76632196,256,dealhunter3241@buyeasy.com,Australia,VIP,13-09-2022,13-09-2023,1328.229621,2022-09-20: Complaint about membership benefits; 2022-01-12: Inquiry about payment issues
466,259,Linda Lopez,Laptop,3,150.3874535,16-09-2023,46.74336532,468,invalid_email,Canada,Premium,13-04-2023,12-04-2024,1316.530653,2022-10-31: Request about payment issues; 2022-11-14: Feedback about delayed delivery
655,626,Elizabeth Brown,Toy,1,886.6362476,17-09-2024,40.59290792,82,marketfan2320@eshop.com,Australia,Premium,23-03-2022,23-03-2023,1310.662828,2022-08-11: Feedback about membership benefits
654,508,Charles Gonzalez,Book,4,733.3391744,22-05-2024,70.51334361,82,marketfan2320@eshop.com,Australia,Premium,23-03-2022,23-03-2023,1310.662828,2022-08-11: Feedback about membership benefits
653,405,Sarah Brown,Laptop,4,674.7036485,09-02-2024,19.84259901,82,marketfan2320@eshop.com,Australia,Premium,23-03-2022,23-03-2023,1310.662828,2022-08-11: Feedback about membership benefits
901,770,Jessica Taylor,Shirt,1,499.9251034,08-02-2025,65.53124258,440,buyer8137@eshop.com,UK,Standard,16-03-2023,15-03-2024,1309.51148,2022-10-13: Request regarding order status; 2022-08-01: Inquiry about delayed delivery
609,924,William Hernandez,Shirt,2,846.7176892,12-07-2025,81.81171484,2,dealhunter5763@buyeasy.com,Germany,VIP,02-01-2022,02-01-2023,1296.928323,2022-06-25: Feedback about payment issues; 2022-02-01: Request regarding order status; 2022-02-19: Complaint about payment issues
608,368,Jennifer Smith,Laptop,2,813.8800455,03-01-2024,75.54605446,2,dealhunter5763@buyeasy.com,Germany,VIP,02-01-2022,02-01-2023,1296.928323,2022-06-25: Feedback about payment issues; 2022-02-01: Request regarding order status; 2022-02-19: Complaint about payment issues
356,283,Charles Miller,Bike,1,884.8802006,10-10-2023,5.721282987,653,dealhunter2661@eshop.com,Canada,VIP,15-10-2023,14-10-2024,1293.376947,2022-06-18: Feedback for more information on a product; 2022-12-31: Request regarding order status; 2022-12-04: Feedback about membership benefits
357,288,Karen Rodriguez,Bike,1,819.8088818,15-10-2023,85.33606158,653,dealhunter2661@eshop.com,Canada,VIP,15-10-2023,14-10-2024,1293.376947,2022-06-18: Feedback for more information on a product; 2022-12-31: Request regarding order status; 2022-12-04: Feedback about membership benefits
